"","fscore_NB","auc_NB","fscore_RF","auc_RF","fscore_DT","auc_DT","fscore_LR","auc_LR","fscore_NET","auc_NET","fscore_SVM","auc_SVM","fscore_NB","auc_NB","fscore_RF","auc_RF","fscore_DT","auc_DT","fscore_LR","auc_LR","fscore_NET","auc_NET","fscore_SVM","auc_SVM"
"11",0.0585858585858586,0.66317000908379,0.263488892060321,0.645288262726889,0.20633029624351,0.508020828199315,0.278359322122869,0.515871109440844,0.115909090909091,0.493366630009775,0,0.5,0.127928405648384,0.0789209375338773,0.161887489428025,0.147147108631687,0.181764776929757,0.055503453558489,0.2053215404085,0.160344608753009,0.164928184338471,0.0489558840350909,0,0
"12",0.156747806615924,0.610736645716669,0.165441867718565,0.631881587482342,0.0916377242762199,0.511693540789274,0.0713737192192364,0.471175985181796,0.134323012708017,0.614560131279333,0,0.5,0.0567241506523476,0.118704837177881,0.0796180261025224,0.111881870262768,0.0802807304638923,0.0335324499113668,0.0927295188611938,0.0747564553562701,0.125008919924764,0.158077922798852,0,0
"13",0.207320397002288,0.469284303004664,0.571114639648197,0.522201029717471,0.674717607093489,0.500600980282087,0.512646541211036,0.50123452711024,0.127978757801377,0.510722320798561,0,0.5,0.220333459972495,0.0563739488931412,0.340824383446741,0.0927752271883879,0.236282184529569,0.0661799604958458,0.441270183251423,0.0128906346236555,0.270148744773761,0.0480215796047724,0,0
"14",0.208778664400844,0.618417085384334,0.232633598230694,0.595394616148744,0.211389624637845,0.522328418706928,0.140362951487516,0.484730873233073,0.141044782669068,0.514006354055296,0,0.5,0.0827154353827698,0.108893436754655,0.114855732042206,0.048375352265954,0.108658807677627,0.0409814512325641,0.148182544299476,0.100297614511075,0.125291807782009,0.100161491052583,0,0
"15",0.195485378697469,0.508308131568129,0.18938855224771,0.419993164758064,0.197631473731418,0.480028979508606,0.161460245227053,0.498618094089744,0.135162962483707,0.494012971831878,0,0.5,0.0833656679675964,0.0845437168211891,0.0808617321443861,0.0811807234594609,0.0756399442843936,0.0653940546023694,0.11104061880781,0.0583572936650285,0.119401494446774,0.0441385122444014,0,0
"16",0.72979853215731,0.774290985157902,0.664204379008308,0.714895312420017,0.618001452745292,0.637636304597969,0.616447676843273,0.654069642055781,0.641352506476827,0.721872714704593,0.267661663307447,0.512645590071234,0.0162390213592649,0.0124849542620356,0.100897729413527,0.0476024978736851,0.110635180847386,0.0541856441103812,0.0646519856258835,0.0660518649755217,0.079164912179588,0.0778978064697262,0.34570518189903,0.0313861342931633
"17",0.276710998235598,0.434831213272885,0.516575717438931,0.627952357240183,0.456746330919866,0.557344713486452,0.477421831042521,0.576727746245794,0.379281730540312,0.572775231543796,0.174902555429194,0.507954545454545,0.275319441824115,0.141729380501205,0.18538008712757,0.100149817790101,0.205093939277153,0.0673385830285515,0.255038189542086,0.151367550050173,0.280742352448776,0.173206806067624,0.282431927302395,0.025154481387703
"18",0.183181030016095,0.52676743491916,0.416284360578204,0.596066321154139,0.267100167814791,0.533930237090123,0.337684921444551,0.509286683033332,0.191698942197297,0.504487596727276,0.226941332739417,0.5,0.197670444231842,0.0978887604081883,0.146694308098991,0.0401859864525786,0.19081515607982,0.0417018388527768,0.187789026816048,0.0660124556544685,0.245153579234231,0.0660534478447133,0.239282886896805,0
"19",0.115874470357229,0.618310289201997,0.124637862137862,0.64252042608107,0.131104730293371,0.546601358212744,0.148293769551834,0.552178503427266,0.112963562753036,0.565615823601591,0,0.5,0.1141087131724,0.120942072046588,0.143812445980938,0.133504670061695,0.170862059291514,0.0971637819530794,0.122436491545586,0.144358270457786,0.133446974293705,0.14516613231432,0,0
"20",0.0672222222222222,0.501651755344995,0.275994129176107,0.723187720761381,0.207733390052573,0.569460034013605,0.188998258356799,0.479606537807431,0.0472718253968254,0.470705782312925,0.0246153846153846,0.5,0.108880385155477,0.136279797820772,0.0812358233918963,0.111711467373344,0.160635930442248,0.143609590722447,0.0902037693660809,0.0911124792133641,0.100002878714234,0.100170735736892,0.0778406808656832,0
"21",0.114975561162002,0.586769346514516,0.268198239119889,0.610068838577357,0.235276482049706,0.54847941832849,0.285689918897095,0.502975224494212,0.0643375680580762,0.5,0.123986690865094,0.5,0.139484865605804,0.126464092659327,0.143778114532435,0.155606914875981,0.16494979866659,0.0612227610351442,0.101929187069377,0.00635886559375888,0.135663999974752,0,0.160280868791212,0
"22",0.220489980449658,0.633749215676299,0.225213675213675,0.584807815255732,0.230769230769231,0.527777777777778,0.323333333333333,0.4609375,0.140769230769231,0.5,0.171538461538462,0.5,0.248163856533735,0.13645096194773,0.197200807238048,0.141905012694747,0.204703085118909,0.0878410461157883,0.118616959993874,0.123526471100327,0.183034542246784,0,0.182602992112583,0
"23",0.126999154405547,0.552416375199648,0.194866028538138,0.589496158511879,0.17051667203565,0.517750541153273,0.231698335625202,0.492067510548523,0.0801742862376678,0.509915611814346,0.124349188903137,0.493589743589744,0.140284304366174,0.0463289228818819,0.116472478440063,0.0801235520838015,0.155346321585699,0.0749924734442809,0.0844966481699263,0.021017007101977,0.129848927301185,0.031355917727408,0.13340594595082,0.020271010642105
