"","fscore_NB","auc_NB","fscore_RF","auc_RF","fscore_DT","auc_DT","fscore_LR","auc_LR","fscore_NET","auc_NET","fscore_SVM","auc_SVM","fscore_NB","auc_NB","fscore_RF","auc_RF","fscore_DT","auc_DT","fscore_LR","auc_LR","fscore_NET","auc_NET","fscore_SVM","auc_SVM"
"1",0.509451218080505,0.813144638412348,0.305048307142743,0.787549717488446,0.357846144505701,0.561966147216815,0.608734463497575,0.788788678602113,0.282579614374235,0.794621863468081,0,0.5,0.014182185952279,0.0151354650442748,0.0544261725139457,0.0373230952966689,0.102434225009293,0.0713292885440149,0.0309755318459775,0.036256351590955,0.0712731613857969,0.0195743245356294,0,0
"2",0.574289144650604,0.805723740506924,0.538626117273244,0.829907563580096,0.492396374328572,0.638876097541044,0.425254991066367,0.640088066111194,0.475194834781683,0.776391868282703,0,0.5,0.0167570373477842,0.0143820366047147,0.0380195382061657,0.0147001372385999,0.0667282153001954,0.0435283191515147,0.180264882012101,0.19030518623322,0.0983251011146845,0.0344046418368588,0,0
"3",0.387465738670329,0.782062918731266,0.289541246221333,0.786167540838289,0.279326817975573,0.574906377573308,0.178477757479692,0.466481954557264,0.30366569750892,0.753422145413629,0,0.5,0.0268121468033237,0.024426432834979,0.0513046653316916,0.0232270199179958,0.0879657640300718,0.0707279729084712,0.135356848870439,0.240546787751072,0.0652951808184782,0.0372120712648295,0,0
"4",0.361385975773742,0.685942876089351,0.267799392983037,0.763503432731865,0.276610659534917,0.558471351046395,0.29152546852735,0.612281485255769,0.216393040941857,0.710227005924765,0,0.5,0.00971820733508846,0.0138102683975685,0.0451415752419074,0.0353158557388405,0.043260555862402,0.0493243459223791,0.0736338982935099,0.114392531959033,0.0492703825787886,0.0373172594148505,0,0
"5",0.379355566936853,0.743873873807399,0.289171145040649,0.751299012836314,0.302187813799185,0.555309408784288,0.301451687101494,0.601980921103025,0.26016413992874,0.73111243089502,0,0.5,0.0163356056827359,0.00927241351524054,0.0353878024035505,0.00906448172429366,0.0378354145107131,0.039760256189637,0.128610591795729,0.188292809910141,0.0561674823726119,0.0204501405035414,0,0
"6",0.469899322191041,0.8094896678644,0.211525051803139,0.707367368933389,0.281421375559307,0.569442537718106,0.285516503780195,0.702162090877604,0.0917532467532468,0.777024742834315,0,0.5,0.0518517878307343,0.0293098798693295,0.127201209256174,0.0651506445656915,0.177690548037118,0.0994310241767951,0.145481447333108,0.0956556602276092,0.112053519654807,0.0396088358063162,0,0
"7",0.309932040484959,0.69055596063885,0.176445989489677,0.659175268838252,0.150388331376108,0.558051347683236,0.0370573870573871,0.609762303671348,0.0356459756459756,0.676267442955291,0,0.5,0.0377998939310576,0.0308199828906121,0.109022201442238,0.0774099184710812,0.130773265520829,0.0984329284984035,0.0720103520905254,0.0720179636977803,0.0617215270446705,0.0702693711759392,0,0
"8",0.138124074484914,0.717570946105724,0.0656114000941587,0.639568522314911,0.0773788095962009,0.51524059365924,0.0680768093190453,0.658615422279656,0.0859810479375697,0.666572485524984,0,0.5,0.0555195036182798,0.0821300954673139,0.0794936932958452,0.0679436219349043,0.0562234133937103,0.132878786682182,0.0760332548029559,0.0810483280322771,0.124921685197538,0.11947513570753,0,0
"9",0.624218160829423,0.73770440741825,0.506060493478972,0.700569686528731,0.494833427239858,0.596728755536432,0.341599327953362,0.685736354985588,0.0821978669594925,0.703939197364174,0,0.5,0.121455869573036,0.00637246584190691,0.106757789777771,0.0330397582682273,0.202549524735214,0.0617781319330969,0.169850889678747,0.0305535816541226,0.0606673050745796,0.0433534489836073,0,0
"10",0.197595892191863,0.524443160167151,0.17601271174547,0.617451561655213,0.17017675534392,0.500720483372078,0.22106479502017,0.588393252816445,0.0763033298137663,0.521952579922897,0,0.5,0.108872484106207,0.154532928587526,0.16999028947601,0.14310726720429,0.179688906022252,0.141973502612854,0.187445920059042,0.166152705955494,0.121792302560708,0.157878777063735,0,0
"11",0.391182997018237,0.739021244525425,0.148085248085248,0.605134534171684,0.127192807192807,0.502122735106384,0.170622710622711,0.600534847706189,0.113333333333333,0.587421917783487,0,0.5,0.16667618127839,0.060667460526603,0.150150539847337,0.104733128930223,0.1209507525201,0.0563342971620267,0.139116337530886,0.13293827103171,0.15729189661499,0.153589177486775,0,0
